pressure,temperature,dewpoint,u_wind,v_wind,altitude
151.3,-61.03,-76.9,-49.332,-2.585,11150.2
151.2,-61.05,-77.0,-49.033,-2.57,11153.2
151.1,-61.07,-77.0,-48.833,-2.559,11156.2
151.0,-61.11,-77.0,-48.382,-3.383,11162.2
150.9,-61.13,-77.1,-48.182,-3.369,11165.2
150.8,-61.17,-77.1,-47.618,-4.166,11171.2
150.7,-61.2,-77.2,-47.419,-4.149,11174.1
150.6,-61.22,-77.2,-47.22,-4.131,11177.1
150.5,-61.26,-77.2,-46.643,-4.902,11183.1
150.4,-61.28,-77.3,-46.444,-4.881,11186.1
150.3,-61.3,-77.3,-46.245,-4.861,11189.1
150.2,-61.35,-77.4,-45.756,-5.618,11195.1
150.1,-61.37,-77.4,-45.558,-5.594,11198.1
150.0,-61.41,-77.5,-43.474,-5.338,11204.0
149.9,-61.43,-77.5,-41.885,-5.143,11207.0
149.8,-61.45,-77.5,-40.297,-4.948,11209.9
149.7,-61.47,-77.5,-37.295,-3.92,11215.5
149.6,-61.49,-77.5,-35.703,-3.753,11218.3
149.5,-61.51,-77.6,-32.675,-2.859,11224.0
149.4,-61.52,-77.6,-31.081,-2.719,11226.8
149.3,-61.54,-77.6,-27.932,-1.953,11232.4
149.2,-61.56,-77.6,-26.435,-1.849,11235.2
149.1,-61.58,-77.6,-23.286,-0.813,11240.8
149.0,-61.59,-77.6,-21.797,-0.38,11243.6
148.9,-61.61,-77.6,-18.7,-0.0,11249.2
148.8,-61.63,-77.6,-17.09,0.597,11252.0
148.7,-61.66,-77.7,-18.489,0.646,11257.7
148.6,-61.68,-77.7,-19.588,0.684,11260.5
148.5,-61.71,-77.7,-21.67,1.136,11266.1
148.4,-61.73,-77.7,-22.769,1.193,11268.9
148.3,-61.77,-77.7,-24.966,1.308,11274.5
148.2,-61.78,-77.7,-26.064,1.366,11277.3
148.1,-61.82,-77.7,-28.261,1.481,11283.0
148.0,-61.84,-77.7,-29.36,1.539,11285.8
147.9,-61.87,-77.7,-31.457,1.649,11291.4
147.8,-61.89,-77.7,-32.555,1.706,11294.2
147.7,-61.96,-77.7,-34.752,1.821,11299.8
147.6,-61.99,-77.7,-35.851,1.879,11302.6
147.5,-62.05,-77.8,-38.048,1.994,11308.2
147.4,-62.08,-77.8,-39.146,2.052,11311.1
147.3,-62.14,-77.8,-41.343,2.167,11316.7
147.2,-62.18,-77.9,-42.342,2.219,11319.5
147.1,-62.24,-77.9,-44.539,2.334,11325.1
147.0,-62.27,-78.0,-45.637,2.392,11327.9
146.9,-62.33,-78.1,-47.834,2.507,11333.5
146.8,-62.36,-78.1,-48.933,2.564,11336.1
146.7,-62.42,-78.2,-50.177,3.509,11340.9
146.6,-62.48,-78.2,-50.177,3.509,11345.7
146.5,-62.5,-78.3,-50.177,3.509,11348.1
146.4,-62.56,-78.3,-50.177,3.509,11352.9
146.3,-62.61,-78.4,-50.277,3.516,11357.7
146.2,-62.67,-78.5,-50.277,3.516,11362.5
146.1,-62.7,-78.5,-50.277,3.516,11364.9
146.0,-62.75,-78.6,-50.208,4.393,11369.7
145.9,-62.81,-78.6,-50.308,4.401,11374.5
145.8,-62.85,-78.7,-50.308,4.401,11379.3
145.7,-62.87,-78.7,-50.308,4.401,11384.0
145.6,-62.88,-78.7,-50.407,4.41,11386.4
145.5,-62.91,-78.8,-50.407,4.41,11391.2
145.4,-62.93,-78.8,-50.323,5.289,11395.8
145.3,-62.95,-78.8,-50.422,5.3,11400.1
145.2,-62.98,-78.8,-50.522,5.31,11404.3
145.1,-63.0,-78.8,-50.721,5.331,11408.6
145.0,-63.03,-78.8,-50.92,5.352,11412.8
144.9,-63.04,-78.8,-51.118,5.373,11417.1
144.8,-63.05,-78.8,-51.317,5.394,11421.4
144.7,-63.07,-78.8,-51.516,5.415,11425.6
144.6,-63.08,-78.7,-51.715,5.435,11429.9
144.5,-63.09,-78.7,-51.914,5.456,11434.1
144.4,-63.11,-78.7,-52.113,5.477,11438.4
144.3,-63.12,-78.7,-52.312,5.498,11442.7
144.2,-63.14,-78.7,-52.511,5.519,11446.9
144.1,-63.16,-78.8,-52.411,5.509,11451.2
144.0,-63.18,-78.8,-52.3,4.576,11455.1
143.9,-63.2,-78.9,-52.101,4.558,11459.0
143.8,-63.22,-78.9,-51.902,4.541,11462.9
143.7,-63.25,-79.0,-51.674,3.613,11468.7
143.6,-63.27,-79.0,-51.474,3.599,11472.6
143.5,-63.29,-79.1,-51.275,3.585,11476.5
143.4,-63.3,-79.1,-51.13,2.68,11480.4
143.3,-63.28,-79.0,-50.93,2.669,11486.2
143.2,-63.26,-78.9,-51.33,2.69,11490.1
143.1,-63.25,-78.8,-51.774,3.62,11494.0
143.0,-63.23,-78.8,-52.173,3.648,11497.8
142.9,-63.22,-78.7,-52.599,4.602,11501.7
142.8,-63.2,-78.7,-53.097,4.645,11506.2
142.7,-63.19,-78.6,-53.496,4.68,11510.8
142.6,-63.19,-78.6,-53.903,5.665,11515.3
142.5,-63.2,-78.6,-54.4,5.718,11519.9
142.4,-63.2,-78.6,-54.898,5.77,11524.5
142.3,-63.21,-78.6,-54.898,5.77,11529.0
142.2,-63.21,-78.6,-54.798,5.76,11533.6
142.1,-63.22,-78.6,-54.699,5.749,11538.2
142.0,-63.22,-78.6,-54.599,5.739,11542.7
141.9,-63.22,-78.6,-54.599,5.739,11545.0
141.8,-63.23,-78.6,-54.5,5.728,11549.6
141.7,-63.23,-78.6,-54.492,4.767,11554.1
141.6,-63.24,-78.6,-54.392,4.759,11558.7
141.5,-63.24,-78.6,-54.293,4.75,11563.3
141.4,-63.25,-78.6,-54.193,4.741,11567.8
141.3,-63.26,-78.6,-54.093,4.733,11572.4
141.2,-63.26,-78.6,-54.093,4.733,11577.0
141.1,-63.27,-78.6,-54.068,3.781,11581.5
141.0,-63.28,-78.6,-54.168,3.788,11586.1
140.9,-63.3,-78.6,-54.168,3.788,11590.8
140.8,-63.31,-78.7,-54.168,3.788,11593.6
140.7,-63.33,-78.7,-54.168,3.788,11599.4
140.6,-63.34,-78.7,-54.267,3.795,11602.3
140.5,-63.36,-78.7,-54.267,3.795,11608.0
140.4,-63.37,-78.7,-54.325,2.847,11610.9
140.3,-63.39,-78.8,-54.425,2.852,11616.6
140.2,-63.4,-78.8,-54.425,2.852,11619.5
140.1,-63.42,-78.8,-54.425,2.852,11625.3
140.0,-63.43,-78.8,-54.425,2.852,11628.2
139.9,-63.46,-78.9,-54.525,2.858,11633.9
139.8,-63.49,-78.9,-54.625,2.863,11639.7
139.7,-63.5,-78.9,-54.725,2.868,11642.5
139.6,-63.52,-78.9,-54.867,1.916,11648.3
139.5,-63.54,-79.0,-54.966,1.919,11651.2
139.4,-63.56,-79.0,-55.166,1.926,11656.9
139.3,-63.58,-79.0,-55.166,1.926,11659.8
139.2,-63.6,-79.1,-55.366,1.933,11665.5
139.1,-63.62,-79.1,-55.466,1.937,11668.4
139.0,-63.62,-79.2,-55.566,1.94,11674.2
138.9,-63.61,-79.2,-55.666,1.944,11677.3
138.8,-63.59,-79.2,-55.866,1.951,11684.1
138.7,-63.58,-79.2,-55.891,0.976,11687.4
138.6,-63.57,-79.2,-55.991,0.977,11690.8
138.5,-63.55,-79.2,-56.191,0.981,11697.6
138.4,-63.54,-79.2,-56.291,0.983,11701.0
138.3,-63.53,-79.3,-56.191,0.981,11704.4
138.2,-63.52,-79.3,-56.091,0.979,11707.8
138.1,-63.5,-79.3,-55.891,0.976,11714.6
138.0,-63.49,-79.3,-55.792,0.974,11718.0
137.9,-63.48,-79.3,-55.692,0.972,11721.4
137.8,-63.44,-79.2,-55.492,0.969,11728.2
137.7,-63.4,-79.2,-55.392,0.967,11731.6
137.6,-63.36,-79.2,-55.292,0.965,11735.0
137.5,-63.29,-79.1,-55.066,1.923,11741.8
137.4,-63.26,-79.1,-54.966,1.919,11745.2
137.3,-63.22,-79.0,-54.867,1.916,11748.6
137.2,-63.15,-79.0,-54.767,1.912,11755.4
137.1,-63.11,-79.0,-54.667,1.909,11758.8
137.0,-63.07,-78.9,-54.567,1.906,11762.2
136.9,-63.0,-78.9,-54.367,1.899,11769.0
136.8,-62.97,-78.8,-54.467,1.902,11772.4
136.7,-62.93,-78.8,-54.567,1.906,11775.9
136.6,-62.89,-78.8,-54.567,1.906,11779.8
136.5,-62.83,-78.7,-54.767,1.912,11787.5
136.4,-62.8,-78.7,-54.767,1.912,11791.4
136.3,-62.78,-78.6,-54.825,2.873,11795.3
136.2,-62.75,-78.6,-54.925,2.878,11799.1
136.1,-62.72,-78.6,-54.925,2.878,11803.0
136.0,-62.69,-78.5,-55.024,2.884,11806.9
135.9,-62.63,-78.5,-55.224,2.894,11814.6
135.8,-62.6,-78.4,-55.224,2.894,11818.5
135.7,-62.57,-78.4,-55.324,2.899,11822.4
135.6,-62.54,-78.3,-55.424,2.905,11826.2
135.5,-62.51,-78.3,-55.365,3.871,11830.1
135.4,-62.46,-78.2,-55.564,3.885,11837.9
135.3,-62.43,-78.2,-55.664,3.892,11841.7
135.2,-62.42,-78.2,-55.664,3.892,11845.6
135.1,-62.44,-78.2,-55.664,3.892,11849.5
135.0,-62.45,-78.3,-55.664,3.892,11853.3
134.9,-62.47,-78.3,-55.564,3.885,11857.2
134.8,-62.49,-78.3,-55.388,4.846,11865.0
134.7,-62.51,-78.4,-55.388,4.846,11868.8
134.6,-62.52,-78.4,-55.289,4.837,11872.7
134.5,-62.54,-78.4,-55.289,4.837,11876.6
134.4,-62.55,-78.4,-55.189,4.828,11880.4
134.3,-62.58,-78.5,-54.997,5.78,11888.2
134.2,-62.59,-78.5,-54.997,5.78,11892.1
134.1,-62.61,-78.5,-54.898,5.77,11896.1
134.0,-62.62,-78.5,-54.898,5.77,11900.1
133.9,-62.63,-78.6,-54.798,5.76,11904.1
133.8,-62.63,-78.6,-54.798,5.76,11908.1
133.7,-62.59,-78.6,-54.59,6.703,11916.1
133.6,-62.58,-78.5,-54.59,6.703,11920.1
133.5,-62.56,-78.5,-54.491,6.691,11924.1
133.4,-62.54,-78.5,-54.292,6.666,11928.1
133.3,-62.52,-78.5,-54.193,6.654,11932.1
133.2,-62.5,-78.5,-53.871,7.571,11936.1
133.1,-62.46,-78.5,-53.574,7.529,11944.1
133.0,-62.44,-78.5,-53.375,7.501,11948.1
132.9,-62.42,-78.4,-53.177,7.474,11952.1
132.8,-62.4,-78.4,-52.979,7.446,11956.1
132.7,-62.39,-78.4,-52.743,8.354,11960.1
132.6,-62.37,-78.4,-52.545,8.322,11964.1
132.5,-62.35,-78.4,-52.446,8.307,11968.1
132.4,-62.33,-78.4,-52.051,8.244,11976.1
132.3,-62.33,-78.4,-51.952,8.228,11980.1
132.2,-62.33,-78.4,-51.604,9.099,11984.1
132.1,-62.32,-78.4,-51.407,9.064,11988.1
132.0,-62.32,-78.4,-51.308,9.047,11992.1
131.9,-62.32,-78.5,-50.915,8.978,12000.1
131.8,-62.31,-78.5,-50.652,9.846,12004.2
131.7,-62.31,-78.5,-50.554,9.827,12008.2
131.6,-62.31,-78.5,-50.554,9.827,12012.2
131.5,-62.31,-78.5,-50.456,9.808,12016.4
131.4,-62.3,-78.5,-50.357,9.789,12020.5
131.3,-62.3,-78.6,-50.357,9.789,12024.7
131.2,-62.3,-78.6,-50.259,9.769,12033.0
131.1,-62.3,-78.6,-50.161,9.75,12037.1
131.0,-62.33,-78.7,-50.161,9.75,12041.3
130.9,-62.35,-78.7,-50.063,9.731,12045.5
130.8,-62.38,-78.7,-50.063,9.731,12049.6
130.7,-62.41,-78.8,-49.965,9.712,12053.8
130.6,-62.44,-78.8,-49.965,9.712,12057.9
130.5,-62.49,-78.9,-49.768,9.674,12066.2
130.4,-62.52,-79.0,-49.592,10.541,12070.4
130.3,-62.55,-79.0,-49.494,10.52,12074.5
130.2,-62.57,-79.1,-49.494,10.52,12078.7
130.1,-62.6,-79.1,-49.396,10.5,12082.8
130.0,-62.63,-79.2,-49.396,10.5,12087.0
129.9,-62.66,-79.2,-49.299,10.479,12091.2
129.8,-62.71,-79.3,-49.201,10.458,12099.5
129.7,-62.73,-79.4,-49.201,10.458,12103.6
129.6,-62.74,-79.4,-49.103,10.437,12107.8
129.5,-62.75,-79.5,-49.103,10.437,12111.9
129.4,-62.76,-79.5,-49.103,10.437,12116.1
129.3,-62.77,-79.5,-49.005,10.416,12120.2
129.2,-62.79,-79.6,-49.005,10.416,12124.4
129.1,-62.81,-79.7,-48.907,10.396,12132.7
129.0,-62.82,-79.7,-48.907,10.396,12136.9
128.9,-62.84,-79.7,-48.81,10.375,12140.9
128.8,-62.85,-79.7,-48.81,10.375,12144.4
128.7,-62.87,-79.7,-48.524,11.203,12151.5
128.6,-62.88,-79.7,-48.524,11.203,12155.1
128.5,-62.9,-79.8,-48.426,11.18,12158.6
128.4,-62.94,-79.8,-48.426,11.18,12165.7
128.3,-62.97,-79.8,-48.329,11.158,12169.3
128.2,-63.01,-79.9,-48.329,11.158,12172.8
128.1,-63.07,-79.9,-48.036,11.09,12179.9
128.0,-63.11,-80.0,-47.939,11.068,12183.5
127.9,-63.14,-80.0,-47.744,11.023,12187.0
127.8,-63.21,-80.1,-47.354,10.933,12194.2
127.7,-63.25,-80.1,-46.962,11.709,12197.7
